name,description,brand,price,compareAtPrice,stock,categoryName,imageUrls,specs,variants
HP 830 G6,"The HP EliteBook 830 G6 is a premium 13.3-inch business laptop designed for the modern professional in Kenya. Its compact, lightweight aluminum chassis makes it the ultimate travel companion for working on the go . Powered by an 8th Gen Intel Core i5 or i7 processor and up to 16GB RAM, this laptop delivers exceptional performance for productivity, collaboration, and business-critical tasks .

The EliteBook 830 G6 features a brilliant 13.3-inch FHD display and comes with Bang & Olufsen audio for crystal-clear conferencing . It’s built on a secure foundation with HP Sure Start and includes a full suite of ports, including USB-C, HDMI, and Ethernet . With an optional touchscreen and a long-lasting battery, it's the perfect choice for executives and students who demand performance and portability.",Hp,30500.0,36500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g6 i5 8th gen 8gb 256gb.jfif,"{""Processor"": ""Intel Core i5-8365U / i7-8665U (8th Gen)"", ""Graphics"": ""Integrated Intel UHD Graphics"", ""RAM"": ""Up to 16GB"", ""Storage"": ""256GB / 512GB SSD"", ""Display"": ""13.3-inch FHD (1920 x 1080)"", ""Audio"": ""Bang & Olufsen""}","[{""id"": ""5dca6957-ba81-49ce-881d-d5f8ef751426"", ""name"": ""i5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
HP 840 G5,"Upgrade your workflow with the HP 840 G5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 840 G5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,30500.0,36500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g5.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""cce81981-3409-4c84-addc-871a0ab2a0bc"", ""name"": ""i5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
HP 840 G3,"Upgrade your workflow with the HP 840 G3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 840 G3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,27500.0,33000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g3.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""ced4474c-9aa9-4dbf-8b6c-a26d82d3b373"", ""name"": ""i7 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
HP 840 G4,"Upgrade your workflow with the HP 840 G4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the HP 840 G4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,28500.0,34000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g4.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""77341681-d8c6-4261-9980-995e2d9142c8"", ""name"": ""i7 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
X390,"Upgrade your workflow with the X390, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the X390 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,27000.0,32500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp x2.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""5036a4b5-751e-4d12-a40b-210aaf3e8456"", ""name"": ""i5 16/256 touch"", ""priceOffset"": 1500.0, ""stock"": 5}, {""id"": ""8e312ddc-e1c4-42c8-8834-c92d8564db94"", ""name"": ""i5 16/256 normal"", ""priceOffset"": 500.0, ""stock"": 5}, {""id"": ""d5625b8d-ad96-403d-af38-0e24ae419f2d"", ""name"": ""i5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
X280,"Upgrade your workflow with the X280, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the X280 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,23500.0,28000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp x2.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""aee61525-78e8-43d7-b4e5-2db12ecfbcdd"", ""name"": ""i7 16/256"", ""priceOffset"": 8500.0, ""stock"": 5}, {""id"": ""786d9f8a-5063-4cf3-af7f-4a34092f720b"", ""name"": ""i7 16/256 touch"", ""priceOffset"": 9000.0, ""stock"": 5}, {""id"": ""061fe208-948a-4468-ab76-3408210df1bc"", ""name"": ""i5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""18091644-024f-4bb7-b142-fd7bacf8fb7b"", ""name"": ""i5 16/256"", ""priceOffset"": 3000.0, ""stock"": 5}, {""id"": ""6c4f4624-01b4-4a0d-8421-e6d9f5058764"", ""name"": ""i5 8/256 touch"", ""priceOffset"": 3500.0, ""stock"": 5}]"
Dell 5300,"Upgrade your workflow with the Dell 5300, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 5300 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,29000.0,35000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5300.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""6ed8b4e6-594a-4326-ba82-85000c0ce913"", ""name"": ""i5 16/256 touch x360"", ""priceOffset"": 500.0, ""stock"": 5}, {""id"": ""9c6637a3-df9b-40aa-b9c0-7a42ace14342"", ""name"": ""i5 8/256 touch"", ""priceOffset"": 0.0, ""stock"": 5}]"
830 G7,"Upgrade your workflow with the 830 G7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 830 G7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,43000.0,51500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/830 g7.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""5875a004-dbb2-4373-884c-378797d6bd77"", ""name"": ""i7 16/512 x360 touch"", ""priceOffset"": 0.0, ""stock"": 5}]"
840 G6,"Upgrade your workflow with the 840 G6, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 840 G6 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,32500.0,39000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp840 G6 i5 8th.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""ca0fc6ac-ca53-46a8-9054-c77726498544"", ""name"": ""i7 16/512"", ""priceOffset"": 13000.0, ""stock"": 5}, {""id"": ""65c6b5a1-e205-4bd0-8db3-f0a7a8a397ba"", ""name"": ""i5 8th 8/256 touch"", ""priceOffset"": 0.0, ""stock"": 5}]"
845 G8,"Upgrade your workflow with the 845 G8, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 845 G8 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,37000.0,44500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/845 g8 ryzen.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""33948434-633b-4a4f-98a3-8c27637462ef"", ""name"": ""Ryzen 5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
840 G3/G4,"Upgrade your workflow with the 840 G3/G4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 840 G3/G4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,25500.0,30500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g3.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""73cefdd0-d956-4afe-b2bb-3212b868ef42"", ""name"": ""i5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
640 G3,"Upgrade your workflow with the 640 G3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 640 G3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,23500.0,28000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 640 G3 i5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""6ed0ac68-cf30-4816-ad4b-3d97a1b3d112"", ""name"": ""i5 8/256 6th gen"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""f8551ae8-d981-436f-98c4-0bb197121cd6"", ""name"": ""i5 8/256"", ""priceOffset"": 1500.0, ""stock"": 5}]"
640 G4,"Upgrade your workflow with the 640 G4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 640 G4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,24000.0,29000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 g4.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""cc895f41-c3c9-4da4-83c8-52e9d6bfebe9"", ""name"": ""i5 8/256 7th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
845 G7,"Upgrade your workflow with the 845 G7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 845 G7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,34000.0,41000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/845 G7 Ryzen 5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""18479bd5-eb42-451b-abd0-b240e417464a"", ""name"": ""Ryzen 5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
745 G6,"Upgrade your workflow with the 745 G6, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 745 G6 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,30000.0,36000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/745 G6 Ryzen 5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""a4d75eb4-41ac-4020-92cd-7b2abd3ec481"", ""name"": ""Ryzen 5 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp 840 g7,"Upgrade your workflow with the Hp 840 g7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 840 g7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,48000.0,57500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 840 g5 i7 8th 16gb 512gb non.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""483d0107-2d05-4ad9-8f2d-5b3d93ea9156"", ""name"": ""i7 10th gen 16gb 512gb touch"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp 830 g7,"Upgrade your workflow with the Hp 830 g7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 830 g7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,37000.0,44500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/830 g7.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""13cc8a59-9693-4ba1-8c23-0909f0264423"", ""name"": ""i5 10th gen 8gb 256gb touch"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp 640 g5,"Upgrade your workflow with the Hp 640 g5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 640 g5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,28000.0,33500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 G2 i5 6th.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""d9ca583a-8320-4c9c-94cf-0a9bec15a241"", ""name"": ""i5 8th gen 8gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp 840 g3,"Upgrade your workflow with the Hp 840 g3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 840 g3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,29000.0,35000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g3.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""914250ab-e205-4863-af6d-e62d521567b6"", ""name"": ""i5 6th gen 8gb 256gb ts"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp840 G3,"Upgrade your workflow with the Hp840 G3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp840 G3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,27000.0,32500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp840 G3.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""6e3a63be-1cbd-4453-9d5d-f7ed0cf15738"", ""name"": ""i7 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp 840 g5,"Upgrade your workflow with the Hp 840 g5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 840 g5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,32000.0,38500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g5.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""b7fb9e2e-31a0-4a58-b231-120c5ce5495d"", ""name"": ""i5 7th gen 8gb 256gb touch"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""8d00880c-17a0-4725-8a85-ed5cef3253be"", ""name"": ""i7 8th 16gb 512gb non"", ""priceOffset"": 7000.0, ""stock"": 5}]"
840g5,"Upgrade your workflow with the 840g5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 840g5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,40500.0,48500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""0c928226-1797-489f-bb29-b373d3288c9b"", ""name"": ""i7 core 16ram 512ssd touchscreen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp 830 g6,"The HP EliteBook 830 G6 is a premium 13.3-inch business laptop designed for the modern professional in Kenya. Its compact, lightweight aluminum chassis makes it the ultimate travel companion for working on the go . Powered by an 8th Gen Intel Core i5 or i7 processor and up to 16GB RAM, this laptop delivers exceptional performance for productivity, collaboration, and business-critical tasks .

The EliteBook 830 G6 features a brilliant 13.3-inch FHD display and comes with Bang & Olufsen audio for crystal-clear conferencing . It’s built on a secure foundation with HP Sure Start and includes a full suite of ports, including USB-C, HDMI, and Ethernet . With an optional touchscreen and a long-lasting battery, it's the perfect choice for executives and students who demand performance and portability.",Hp,37000.0,44500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g6 i5 8th gen 8gb 256gb.jfif,"{""Processor"": ""Intel Core i5-8365U / i7-8665U (8th Gen)"", ""Graphics"": ""Integrated Intel UHD Graphics"", ""RAM"": ""Up to 16GB"", ""Storage"": ""256GB / 512GB SSD"", ""Display"": ""13.3-inch FHD (1920 x 1080)"", ""Audio"": ""Bang & Olufsen""}","[{""id"": ""9a59ea0a-6407-4286-80cd-3bb430327d9a"", ""name"": ""i5 8th gen 8gb 256gb touch x360"", ""priceOffset"": 0.0, ""stock"": 5}]"
hp 830 G5,"Upgrade your workflow with the hp 830 G5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the hp 830 G5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,30000.0,36000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 830 G5 i5 8th.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""6a3c71f1-becc-4874-bb0e-488751517e24"", ""name"": ""i5 8th gen8/256 SSD"", ""priceOffset"": 0.0, ""stock"": 5}]"
11g4,"Upgrade your workflow with the 11g4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 11g4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,24000.0,29000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 g4.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""6ade371a-3d81-4815-95f1-f1ac9a4dbf91"", ""name"": ""core i5 8ram 256gb"", ""priceOffset"": 0.0, ""stock"": 5}]"
