name,description,brand,price,compareAtPrice,stock,categoryName,imageUrls,specs,variants
t490s,t490s i7 8th gen 16gb 512gb non,Generic,36000.0,43000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB""}","[{""id"": ""931e3022-755c-40d9-9b54-8ff9a489a0c8"", ""name"": ""i7 8th gen 16gb 512gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T480s,T480s i7 8th gen 16gb 256gb touch,Generic,26000.0,31000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T480s core i5 8gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Touchscreen"": ""Yes"", ""Storage"": ""256GB""}","[{""id"": ""82498be6-0650-449f-8265-50bc27248a8c"", ""name"": ""i7 8th gen 16gb 256gb touch"", ""priceOffset"": 11000.0, ""stock"": 5}, {""id"": ""7d98adbc-b7fa-4f54-b6a5-ab55e5a7b312"", ""name"": ""i7 8th gen 16gb 256gb non"", ""priceOffset"": 7000.0, ""stock"": 5}, {""id"": ""431ad540-4b3f-4799-b54c-c9dbed7c909b"", ""name"": ""core i5 8gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""a3d61be4-dd23-46ff-8482-67782d58728b"", ""name"": ""core i5 8gen 8ram 256ssd touch"", ""priceOffset"": 6000.0, ""stock"": 5}]"
T490s,T490s i7 16gb 256gb non,Generic,34000.0,41000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB""}","[{""id"": ""dc2f39c2-df59-441f-948b-a944a80b47a4"", ""name"": ""i7 16gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T460s,T460s i5 6th gen 8ram 256ssd,Generic,22500.0,27000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T460s i5 6th gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""45c3233b-ea4a-439b-8cc1-191dfeb0dd84"", ""name"": ""i5 6th gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
T470s,T470s i5 8ram 256ssd,Generic,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T470s i5 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""ac1156c7-42da-4b90-bb06-7b4191c126ec"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7280,Dell 7280 i5 8ram 256ssd,Dell,22000.0,26500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7280 i5 6th gen 8gb 256gb touch.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""ec9e143e-c8f0-4fdf-9bcc-169e71cd9a2d"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""62448a50-68d9-41f1-9943-ab54f92e4f4f"", ""name"": ""i5 6th gen 8gb 256gb touch"", ""priceOffset"": 2500.0, ""stock"": 5}]"
Dell 7390,Dell 7390 i5 8th gen 8gb 256gb non,Dell,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7390 i5 8th gen 8gb 256gb non.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB""}","[{""id"": ""0597c6ee-bb2c-4277-ad73-57b14a300814"", ""name"": ""i5 8th gen 8gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
DELL PRECISION 5530 WORKSTATION,DELL PRECISION 5530 WORKSTATION 16GB/512SSD,Dell,51000.0,61000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""bafdadd0-8002-42c5-8599-97d197e2fb35"", ""name"": ""16GB/512SSD"", ""priceOffset"": 0.0, ""stock"": 5}]"
hp elitebook 840 g8,hp elitebook 840 g8 i5 11th generation 8/256,Hp,39000.0,47000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g8.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""cad092b3-335a-4787-a13e-cce747658eee"", ""name"": ""i5 11th generation 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp probook 440 g10,Hp probook 440 g10 i7 13th gen,Hp,122000.0,146500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/440 g10.jfif,"{""Processor"": ""Intel Core i7""}","[{""id"": ""062fd050-9169-453f-b26a-dd91d21347fe"", ""name"": ""i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 860 G10,Hp elitebook 860 G10 16gb/512ssd,Hp,140000.0,168000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 860 g10.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""2e8bf887-a421-4884-8b06-c66a1258ef08"", ""name"": ""16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7440,Dell 7440 16gb/256ssd i7 13th gen,Dell,220000.0,264000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7440.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""23ccd3c3-ce32-4236-b182-497ff728d747"", ""name"": ""16gb/256ssd i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7420,Dell 7420 8gb/256ssd i7 11th gen,Dell,30000.0,36000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7420.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""40707e2c-ca8d-4319-8c47-37d10e0b1061"", ""name"": ""8gb/256ssd i7 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp  1030,Hp  1030 8gb/512ssd g2  i5 7th,Hp,45000.0,54000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""512GB""}","[{""id"": ""71d0e1df-1b3e-498f-81fe-3d981178c131"", ""name"": ""8gb/512ssd g2  i5 7th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 3450,Dell 3450 16gb/512ssd  i7 13th gen,Dell,13000.0,15500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 3450.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""47819867-5b9c-4fdf-815b-09ce40c50154"", ""name"": ""16gb/512ssd  i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7400,Dell 7400 8gb/256ssd  i5 8th,Dell,39000.0,47000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7400.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""42673544-12cf-4db7-9848-4cdeef97858a"", ""name"": ""8gb/256ssd  i5 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7320,Dell 7320 16gb 512ssd  i7 11th,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7320.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""60445719-1389-4eeb-95fb-451d19ceb6cc"", ""name"": ""16gb 512ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Lenovo T 14s,Lenovo T 14s i7 12th 16gb/512ssd,Lenovo,170000.0,204000,15,Laptops,,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""8da6fbab-5e20-4229-af09-74cd4a08650e"", ""name"": ""i7 12th 16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp pavilion 15,Hp pavilion 15 16gb/256ssd,Hp,70000.0,84000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp victus 15.jfif,"{""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""3b15665f-5540-49e6-8fe0-3f4a390a7871"", ""name"": ""16gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5540,Dell precision 5540 16gb/512ssd i7 8th,Dell,80000.0,96000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""df756fef-f80e-41c4-bd3d-7743e250d2d5"", ""name"": ""16gb/512ssd i7 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5420,Dell 5420 16gb/256ssd  i7 11th,Dell,40000.0,48000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5420.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""3e38f58d-6087-4360-86b1-9adeac63b6c7"", ""name"": ""16gb/256ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5550,Dell precision 5550  16gb/512ssd i7 10 th,Dell,72000.0,86500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5550.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""b738d31b-7f74-485e-bea2-7e2be76c4cfd"", ""name"": ""16gb/512ssd i7 10 th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5410,Dell 5410 16gb/256ssd i5 10th,Dell,31000.0,37000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5410.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""644a649f-4c13-4baa-b40e-48d7f7ae361f"", ""name"": ""16gb/256ssd i5 10th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 3581,Dell precision 3581  16gb/256ssd i7 13th,Dell,86000.0,103000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""4e059b95-cabc-4e75-bb17-43b5b06b717e"", ""name"": ""16gb/256ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7450,Dell 7450 8gb/500gb i5,Dell,28000.0,33500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7450.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""500GB""}","[{""id"": ""1c9027b7-59fa-4bd1-8177-47ffb43f21aa"", ""name"": ""8gb/500gb i5"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp omen 16,Hp omen 16  16gb/1TB ssd i7 13th,Hp,150000.0,180000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp omen 16.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""1GB""}","[{""id"": ""aa4457a3-56e5-48c7-80ae-6a8840f28575"", ""name"": ""16gb/1TB ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp envy 13,Hp envy 13 8gb/256ssd,Hp,115000.0,138000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp envy 13.jfif,"{""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""25ed458a-214f-4365-9ada-b68edaa5c9bb"", ""name"": ""8gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Lenovo t15p,Lenovo t15p  8gb/256ssd i7 11th,Lenovo,55000.0,66000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo t15p.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""ade732b3-6740-4748-bfe7-21f5cda5b21a"", ""name"": ""8gb/256ssd i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5320,Dell 5320 8gb/256ssd  touch i5 11th,Dell,35000.0,42000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5320  i5 11gen.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""33d03e98-67c4-4224-9953-9741c5267030"", ""name"": ""8gb/256ssd  touch i5 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp probook 435,Hp probook 435 16gb/512ssd  g7 amd ryzen 7 10th,Hp,45000.0,54000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/probook 435 g7.jfif,"{""Processor"": ""AMD Ryzen 7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""84cd61a5-c383-48ca-9911-fe3ccf892ed7"", ""name"": ""16gb/512ssd  g7 amd ryzen 7 10th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7430,Dell 7430 i7 12th  8gb/256ssd,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7430.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""eab772d6-dae8-4ca5-bc84-00ac8eaff906"", ""name"": ""i7 12th  8gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 1030,Hp elitebook 1030 8gb/256ssd g3 i5 8th,Hp,36000.0,43000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""abf54dfa-977a-470b-bfb1-ef9654c9334c"", ""name"": ""8gb/256ssd g3 i5 8th"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""92125d28-7dec-4a9f-8bbb-4c5f92572538"", ""name"": ""8gb/256ssd g8 i5 11th gen"", ""priceOffset"": 8000.0, ""stock"": 5}]"
Hp probook 450,Hp probook 450  8gb/256ssd g6 i5 8th gen,Hp,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp probook 450 g6.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""dd5f7af2-733b-4e73-b8cb-8efe986125bc"", ""name"": ""8gb/256ssd g6 i5 8th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 630,Hp elitebook 630 16gb 512ssd g10 i7 13th gen,Hp,133000.0,159500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/elitebook 630 g10.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""d1197b0a-9c53-4a38-9409-cd4f5076f97c"", ""name"": ""16gb 512ssd g10 i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell latitude 5421,Dell latitude 5421  16gb/512ssd i5 11th gen,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5421 i5 11th gen.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""b6fa235d-c02c-4460-a0c5-0de842b374d2"", ""name"": ""16gb/512ssd i5 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell latitude 9520,Dell latitude 9520 16gb/512ssd  i7 11th gen,Dell,72000.0,86500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell latitude 9520 i7 11th gen.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""09b2f06e-9532-4815-b711-8941cbf1740c"", ""name"": ""16gb/512ssd  i7 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp victus 15,Hp victus 15 16gb/512ssd 12th gen,Hp,115000.0,138000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp victus 15.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""043fa07b-3049-493f-802e-a4fbe1192aad"", ""name"": ""16gb/512ssd 12th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell xps 13 9305,Dell xps 13 9305 8gb/256ssd  i5 11th gen,Dell,80500.0,96500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell xps 13 9305.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""7134198d-0aa9-416d-a706-92ca2e3ee758"", ""name"": ""8gb/256ssd  i5 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell xps 7590,"Dell xps 7590 8gb/256 ssd i7 9th gen,",Dell,80000.0,96000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell xps 7590.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""cb856776-95af-4a40-b4fc-d7c23fcbae9f"", ""name"": ""8gb/256 ssd i7 9th gen,"", ""priceOffset"": 0.0, ""stock"": 5}]"
1030 g8,1030 g8,Generic,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g8.jfif,{},"[{""id"": ""f7e1f24f-40c0-4a91-8516-0fa853b46c41"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Dell precision5540,Dell precision5540,Dell,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision5540.jfif,{},"[{""id"": ""dd8b21c0-e19b-4e21-8397-3c21c779ffb3"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 1030 g3,Hp 1030 g3,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 1030 g3.jfif,{},"[{""id"": ""327343b9-1efe-42d2-8c37-bea9a49d2754"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 830 g7 i5 10th,Hp 830 g7 i5 10th,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g7 i5 10th.jfif,"{""Processor"": ""Intel Core i5""}","[{""id"": ""122c4733-c8bf-408e-a1c7-8d4e8ae8d24a"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 840 g5 i7 8th 16gb 512gb non,Hp 840 g5 i7 8th 16gb 512gb non,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 840 g5 i7 8th 16gb 512gb non.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB""}","[{""id"": ""c96d33d4-6db7-4b16-aef2-a3a6c4d217d2"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp pavillion,Hp pavillion,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp pavillion.jfif,{},"[{""id"": ""0ad4ae25-5798-4eac-91e2-207af967e5f5"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp840 g6 i5 8th,Hp840 g6 i5 8th,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp840 G6 i5 8th.jfif,"{""Processor"": ""Intel Core i5""}","[{""id"": ""664eefab-5c7c-4f49-ae8b-34c1c657c160"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Lenovo 390,Lenovo 390,Lenovo,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo 390.jfif,{},"[{""id"": ""a88cdba9-bd23-4102-921d-e1a8c5195fbe"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Lenovo t14s,Lenovo t14s,Lenovo,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo t14s.jfif,{},"[{""id"": ""7d37fa51-c63b-4eca-95f3-bf44ff75ff99"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
