name,description,brand,price,compareAtPrice,stock,categoryName,imageUrls,specs,variants
HP ProBook 640 G4,"Upgrade your workflow with the 640 G4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 640 G4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,24000.0,29000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 g4.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""9a66134e-718f-4777-bbe9-a7cb54b0a5b8"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""e571ce8e-322c-46b6-b2f8-741509cdf5a9"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 845 G7,"Upgrade your workflow with the 845 G7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 845 G7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,34000.0,41000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/845 G7 Ryzen 5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""bb1eb05a-9351-4f6a-ae4d-857d3905fc11"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""d4a5d975-bfcc-4b1b-8525-3dd110dd5f8e"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 745 G6,"Upgrade your workflow with the 745 G6, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 745 G6 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,30000.0,36000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/745 G6 Ryzen 5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""fec0ebd5-8d2f-431f-9aa3-7610e61a0bc9"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""f307eb27-fae3-4c2d-8c6a-5e5df7bb6950"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp 840 g7,"Upgrade your workflow with the Hp 840 g7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 840 g7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,48000.0,57500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 840 g5 i7 8th 16gb 512gb non.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""ad840e2e-de53-4b16-8b5a-e76307208edb"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""3e32002f-8d6f-47ee-a564-e8891a97bb7f"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp 830 g7,"Upgrade your workflow with the Hp 830 g7, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 830 g7 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,37000.0,44500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/830 g7.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""b4d3c9dd-ecf2-4617-857a-dabcdd64bd43"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""556a40f4-2318-4f79-982a-13fc7ae794b5"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp 640 g5,"Upgrade your workflow with the Hp 640 g5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 640 g5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,28000.0,33500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 G2 i5 6th.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""a044f987-43d4-47c2-bb8b-d901e796dcac"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""fa8db779-9926-4756-af42-8ac836eea123"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp 840 g3,"Upgrade your workflow with the Hp 840 g3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 840 g3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,29000.0,35000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g3.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""50fdb1c2-08f0-4a22-8789-ae410c4fdd7f"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""261e77bb-730b-4037-9992-0e62c1412713"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp840 G3,"Upgrade your workflow with the Hp840 G3, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp840 G3 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,27000.0,32500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp840 G3.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""1984e2af-6dac-4d16-9b2b-15aba3ce908f"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""dcd38410-e46f-420a-b77d-5d186aa36be6"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp 840 g5,"Upgrade your workflow with the Hp 840 g5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp 840 g5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,32000.0,38500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g5.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""e1002151-382f-49d8-a7d5-c8daa5a08e67"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""cc3e669d-d75d-4442-b402-4f20e9f85087"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
HP EliteBook 840g5,"Upgrade your workflow with the 840g5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 840g5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,40500.0,48500,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g5.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""0a80bfba-b7de-4a1a-8102-980776645a86"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""2a5644ec-f724-4975-8b12-5defebd75945"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp 830 g6,"The HP EliteBook 830 G6 is a premium 13.3-inch business laptop designed for the modern professional in Kenya. Its compact, lightweight aluminum chassis makes it the ultimate travel companion for working on the go . Powered by an 8th Gen Intel Core i5 or i7 processor and up to 16GB RAM, this laptop delivers exceptional performance for productivity, collaboration, and business-critical tasks .

The EliteBook 830 G6 features a brilliant 13.3-inch FHD display and comes with Bang & Olufsen audio for crystal-clear conferencing . It’s built on a secure foundation with HP Sure Start and includes a full suite of ports, including USB-C, HDMI, and Ethernet . With an optional touchscreen and a long-lasting battery, it's the perfect choice for executives and students who demand performance and portability.",Hp,37000.0,44500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g6 i5 8th gen 8gb 256gb.jfif,"{""Processor"": ""Intel Core i5-8365U / i7-8665U (8th Gen)"", ""Graphics"": ""Integrated Intel UHD Graphics"", ""RAM"": ""Up to 16GB"", ""Storage"": ""256GB / 512GB SSD"", ""Display"": ""13.3-inch FHD (1920 x 1080)"", ""Audio"": ""Bang & Olufsen""}","[{""id"": ""f9ef8ffc-888d-4b03-8483-6c640286ca11"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""3cfaf585-076d-412b-bfdd-eb237cd4e8d6"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
hp 830 G5,"Upgrade your workflow with the hp 830 G5, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the hp 830 G5 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,30000.0,36000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 830 G5 i5 8th.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""c76bf7b0-87e4-41e1-92c8-140c1cd1ad48"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""a560b2cd-279d-44d7-834a-d0f948cb7b96"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
11g4,"Upgrade your workflow with the 11g4, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Generic unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the 11g4 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,24000.0,29000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 g4.jfif,"{""Brand"": ""Generic"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""0939d8ad-f7b3-4165-8221-e13953992fac"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""fee33a63-79a2-48d2-af57-3b5efedc7551"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Lenovo ThinkPad t490s,"Upgrade your workflow with the t490s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the t490s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,36000.0,43000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""7a02d474-a821-490b-812e-70095cb957a7"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""2d8dda2f-6de4-4bbe-ba42-536180139111"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Lenovo ThinkPad T480s,"The Lenovo ThinkPad T480s is a legendary 14-inch business laptop engineered for performance, durability, and security. Now available in Kenya, this ultra-light laptop is powered by up to an 8th Gen Intel Core i7 processor and DDR4 memory, making it a powerhouse for multitasking and productivity . It features a stunning FHD display and a backlit ergonomic keyboard, perfect for the Kenyan executive or student .

Built to military-grade specifications, the T480s is incredibly durable and reliable. It includes robust security features like a fingerprint reader with anti-spoofing, ThinkShutter webcam cover, and optional vPro for IT management . With rapid charging delivering 80% battery in just one hour, this laptop is the ultimate travel partner for work or study anywhere in Kenya .",Generic,26000.0,31000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T480s core i5 8gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5-8250U / i7-8550U (8th Gen)"", ""Graphics"": ""Integrated Intel UHD Graphics 620"", ""RAM"": ""Up to 16GB / 24GB"", ""Storage"": ""256GB / 512GB SSD (NVMe)"", ""Display"": ""14-inch FHD (1920 x 1080) IPS"", ""Security"": ""Fingerprint Reader, ThinkShutter, dTPM 2.0""}","[{""id"": ""1306f5c1-97c8-4b5b-9ce7-66be4d21cdc4"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""57215268-701f-4c61-8c72-b9659a22e303"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Lenovo ThinkPad T490s,"Upgrade your workflow with the T490s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the T490s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,34000.0,41000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""a2b3bb16-d787-4eb5-b336-33032c5f4b30"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""8231509c-88b6-4614-aa7a-13bef45301c5"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Lenovo ThinkPad T460s,"Upgrade your workflow with the T460s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the T460s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,22500.0,27000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T460s i5 6th gen 8ram 256ssd.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""f518de46-01cc-4bd1-80ab-ddc78e84ca33"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""b652fad1-263c-404d-a700-407e11b6ef8b"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Lenovo ThinkPad T470s,"Upgrade your workflow with the T470s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the T470s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,25000.0,30000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T470s i5 8ram 256ssd.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""6585cb59-98ae-4318-b981-d6d7f38213d9"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""40425118-5ae7-438b-a4f1-a8f560c3cbed"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Dell 7280,"Upgrade your workflow with the Dell 7280, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7280 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,22000.0,26500,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7280 i5 6th gen 8gb 256gb touch.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""88739d4a-e398-442a-912d-282b0994b7c8"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""e3e9ff13-bc9b-4e10-98bb-b0fc4e48380a"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Dell 7390,"Upgrade your workflow with the Dell 7390, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7390 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,25000.0,30000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7390 i5 8th gen 8gb 256gb non.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""71a5d11f-c5e1-4c7e-b203-f9b0f864eb6c"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""d74f6b7c-9ab0-4694-8c64-b9b842adc557"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
DELL PRECISION 5530 WORKSTATION,"Upgrade your workflow with the DELL PRECISION 5530 WORKSTATION, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the DELL PRECISION 5530 WORKSTATION is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,51000.0,61000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""04ecd8f9-15e6-4f44-8e2d-fc1db83ff8d5"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""3c726d03-7f66-4b9c-8902-825e9f91e6b5"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
hp elitebook 840 g8,"Elevate your productivity with the HP EliteBook 840 G8, the ultimate 14-inch business laptop for the Kenyan professional. Powered by an 11th Gen Intel Core i5 processor and Intel Iris Xe graphics, this laptop delivers powerful performance for multi-tasking and collaboration tools . It features a stunning 14-inch FHD display with 400 nits of brightness, perfect for working anywhere, from a Nairobi office to a Mombasa beach .

Weighing just 1.3kg, the HP EliteBook 840 G8 is built for mobility without compromising on security or durability . It includes an HP Premium spill-resistant keyboard, a fingerprint sensor, and a full range of ports including Thunderbolt 4 and HDMI . With its premium design and enterprise-grade features, this laptop is an investment in Kenyan business excellence.",Hp,39000.0,47000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g8.jfif,"{""Processor"": ""Intel Core i5-1135G7 (11th Gen)"", ""Graphics"": ""Intel Iris Xe Graphics"", ""RAM"": ""8GB / 16GB DDR4"", ""Storage"": ""512GB SSD"", ""Display"": ""14-inch FHD (1920 x 1080), 400 nits"", ""Connectivity"": ""Thunderbolt 4, USB-C, USB-A, HDMI, Wi-Fi 6""}","[{""id"": ""26147731-abbf-4ab1-a7ef-6ec2598531d1"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""349e14e4-bf79-42f0-8a05-fa93d2e5853f"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
Hp probook 440 g10,"Upgrade your workflow with the Hp probook 440 g10, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp probook 440 g10 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,122000.0,146500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/440 g10.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""36d57228-ace6-4471-9ff1-6fe7b22811c6"", ""name"": ""8GB RAM / 256GB SSD"", ""priceOffset"": 0, ""stock"": 10}, {""id"": ""5731e11a-60d3-4b19-95f2-4be1fe02db17"", ""name"": ""16GB RAM / 512GB SSD"", ""priceOffset"": 4000, ""stock"": 5}]"
