name,description,brand,price,compareAtPrice,stock,categoryName,imageUrls,specs,variants
Hp 830 g6,Hp 830 g6 i5 8th gen 8gb 256gb touch x360,Hp,37000.0,44500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g6 i5 8th gen 8gb 256gb.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""65510461-c609-4fca-aa04-41c32ee375fb"", ""name"": ""i5 8th gen 8gb 256gb touch x360"", ""priceOffset"": 0.0, ""stock"": 5}]"
hp 830 G5,hp 830 G5 i5 8th gen8/256 SSD,Hp,30000.0,36000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 830 G5 i5 8th.jfif,"{""Processor"": ""Intel Core i5"", ""Storage"": ""256GB""}","[{""id"": ""798a0188-8735-4145-8221-bfb71e312fc9"", ""name"": ""i5 8th gen8/256 SSD"", ""priceOffset"": 0.0, ""stock"": 5}]"
11g4,11g4 core i5 8ram 256gb,Generic,24000.0,29000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 g4.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB""}","[{""id"": ""c9f47f0c-754e-4fc8-9223-2b4390889d52"", ""name"": ""core i5 8ram 256gb"", ""priceOffset"": 0.0, ""stock"": 5}]"
t490s,t490s i7 8th gen 16gb 512gb non,Generic,36000.0,43000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB""}","[{""id"": ""18add6c2-599a-43da-b40a-6eb2d1bc3ebf"", ""name"": ""i7 8th gen 16gb 512gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T480s,T480s i7 8th gen 16gb 256gb touch,Generic,26000.0,31000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T480s core i5 8gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Touchscreen"": ""Yes"", ""Storage"": ""256GB""}","[{""id"": ""7784b594-833b-4413-b411-076dcaf0eeda"", ""name"": ""i7 8th gen 16gb 256gb touch"", ""priceOffset"": 11000.0, ""stock"": 5}, {""id"": ""1c557a04-79b3-4db6-83e7-73bda5169c40"", ""name"": ""i7 8th gen 16gb 256gb non"", ""priceOffset"": 7000.0, ""stock"": 5}, {""id"": ""c7657b2d-e530-4898-bfed-f28792a24ad9"", ""name"": ""core i5 8gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""7fbed93a-4d03-456a-9bc8-ce1de5c3c035"", ""name"": ""core i5 8gen 8ram 256ssd touch"", ""priceOffset"": 6000.0, ""stock"": 5}]"
T490s,T490s i7 16gb 256gb non,Generic,34000.0,41000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB""}","[{""id"": ""966cdf80-111d-4fea-9a5c-8d9fa25ccde0"", ""name"": ""i7 16gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T460s,T460s i5 6th gen 8ram 256ssd,Generic,22500.0,27000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T460s i5 6th gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""3bc67366-4fbe-4468-9ddb-42436a91efe5"", ""name"": ""i5 6th gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
T470s,T470s i5 8ram 256ssd,Generic,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T470s i5 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""36187f28-26f5-4c1d-a5ae-d1a0dfb6cfcb"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7280,Dell 7280 i5 8ram 256ssd,Dell,22000.0,26500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7280 i5 6th gen 8gb 256gb touch.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""159a58ab-a81f-4faf-bc52-7d8191f4773d"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""bb5f919c-ac3c-42c5-979a-51c6bcc115e1"", ""name"": ""i5 6th gen 8gb 256gb touch"", ""priceOffset"": 2500.0, ""stock"": 5}]"
Dell 7390,Dell 7390 i5 8th gen 8gb 256gb non,Dell,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7390 i5 8th gen 8gb 256gb non.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB""}","[{""id"": ""902ad895-f87c-4e9d-b80a-969e776d09ec"", ""name"": ""i5 8th gen 8gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
DELL PRECISION 5530 WORKSTATION,DELL PRECISION 5530 WORKSTATION 16GB/512SSD,Dell,51000.0,61000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""14d340b0-870a-4fc7-86f3-bf6488f3f554"", ""name"": ""16GB/512SSD"", ""priceOffset"": 0.0, ""stock"": 5}]"
hp elitebook 840 g8,hp elitebook 840 g8 i5 11th generation 8/256,Hp,39000.0,47000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g8.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""2846fb28-e901-4595-adad-c31ac736e986"", ""name"": ""i5 11th generation 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp probook 440 g10,Hp probook 440 g10 i7 13th gen,Hp,122000.0,146500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/440 g10.jfif,"{""Processor"": ""Intel Core i7""}","[{""id"": ""af6ae5f6-0659-493a-8b3f-8b26b2804cb7"", ""name"": ""i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 860 G10,Hp elitebook 860 G10 16gb/512ssd,Hp,140000.0,168000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 860 g10.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""158ac954-9e48-4fcb-8033-c1440a691aaa"", ""name"": ""16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7440,Dell 7440 16gb/256ssd i7 13th gen,Dell,220000.0,264000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7440.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""81fe7fda-75e1-4f73-ae23-f940d0ac3978"", ""name"": ""16gb/256ssd i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7420,Dell 7420 8gb/256ssd i7 11th gen,Dell,30000.0,36000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7420.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""ab30100d-3dfd-43cd-bd9e-abbf7ef012f6"", ""name"": ""8gb/256ssd i7 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp  1030,Hp  1030 8gb/512ssd g2  i5 7th,Hp,45000.0,54000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""512GB""}","[{""id"": ""87d1e69e-b985-46c1-a0a1-cae384b2937a"", ""name"": ""8gb/512ssd g2  i5 7th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 3450,Dell 3450 16gb/512ssd  i7 13th gen,Dell,13000.0,15500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 3450.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""cdfed9d7-9c35-4308-8287-0f731ddf8b28"", ""name"": ""16gb/512ssd  i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7400,Dell 7400 8gb/256ssd  i5 8th,Dell,39000.0,47000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7400.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""928ddbae-50d9-42c3-be73-0f8094de5951"", ""name"": ""8gb/256ssd  i5 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7320,Dell 7320 16gb 512ssd  i7 11th,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7320.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""dc9439f6-b0ed-4412-a055-53ba2d17f1b0"", ""name"": ""16gb 512ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Lenovo T 14s,Lenovo T 14s i7 12th 16gb/512ssd,Lenovo,170000.0,204000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo t14s.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""c39d3893-7d09-4057-b162-b50af96945d5"", ""name"": ""i7 12th 16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp pavilion 15,Hp pavilion 15 16gb/256ssd,Hp,70000.0,84000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp victus 15.jfif,"{""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""7bd1b974-6b58-4c14-bdc4-3e610d6b6f9f"", ""name"": ""16gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5540,Dell precision 5540 16gb/512ssd i7 8th,Dell,80000.0,96000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision5540.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""46eb1c94-26f7-4baa-bd94-8f39f9deb79a"", ""name"": ""16gb/512ssd i7 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5420,Dell 5420 16gb/256ssd  i7 11th,Dell,40000.0,48000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5420.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""254667ce-c8e4-4a99-8176-7671480197b0"", ""name"": ""16gb/256ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5550,Dell precision 5550  16gb/512ssd i7 10 th,Dell,72000.0,86500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5550.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""cc4f7fb4-b30e-4c3c-9246-2d1afbc6ee2b"", ""name"": ""16gb/512ssd i7 10 th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5410,Dell 5410 16gb/256ssd i5 10th,Dell,31000.0,37000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5410.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""e659d824-ec62-4e2a-85a4-c39438057be4"", ""name"": ""16gb/256ssd i5 10th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 3581,Dell precision 3581  16gb/256ssd i7 13th,Dell,86000.0,103000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""3722864d-8688-4f33-a265-66088d7ceb03"", ""name"": ""16gb/256ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7450,Dell 7450 8gb/500gb i5,Dell,28000.0,33500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7450.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""500GB""}","[{""id"": ""e4eaa37b-e6ca-4e0e-976f-90796228332d"", ""name"": ""8gb/500gb i5"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp omen 16,Hp omen 16  16gb/1TB ssd i7 13th,Hp,150000.0,180000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp omen 16.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""1GB""}","[{""id"": ""c3fcf9d9-2c4b-4c99-8265-7e8dc3ff192d"", ""name"": ""16gb/1TB ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp envy 13,Hp envy 13 8gb/256ssd,Hp,115000.0,138000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp envy 13.jfif,"{""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""e8c87902-743e-4760-8c03-1e839955dfa4"", ""name"": ""8gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Lenovo t15p,Lenovo t15p  8gb/256ssd i7 11th,Lenovo,55000.0,66000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo t15p.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""046da0bc-e8bc-48ca-912a-83a150c32bb7"", ""name"": ""8gb/256ssd i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5320,Dell 5320 8gb/256ssd  touch i5 11th,Dell,35000.0,42000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5320  i5 11gen.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""c6dbf9fe-5517-4038-ba61-882500d15ffe"", ""name"": ""8gb/256ssd  touch i5 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp probook 435,Hp probook 435 16gb/512ssd  g7 amd ryzen 7 10th,Hp,45000.0,54000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/probook 435 g7.jfif,"{""Processor"": ""AMD Ryzen 7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""3585617f-6080-4343-ad17-d32b0011cd29"", ""name"": ""16gb/512ssd  g7 amd ryzen 7 10th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7430,Dell 7430 i7 12th  8gb/256ssd,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7430.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""873d50d8-c457-43b1-a33d-85609d974add"", ""name"": ""i7 12th  8gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 1030,Hp elitebook 1030 8gb/256ssd g3 i5 8th,Hp,36000.0,43000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""c65b1029-3ed9-4f8d-b892-437892ae4c94"", ""name"": ""8gb/256ssd g3 i5 8th"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""181eb1ff-eed4-466f-8ba6-b803318e820d"", ""name"": ""8gb/256ssd g8 i5 11th gen"", ""priceOffset"": 8000.0, ""stock"": 5}]"
Hp probook 450,Hp probook 450  8gb/256ssd g6 i5 8th gen,Hp,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp probook 450 g6.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""b63dc798-b1c0-4cf0-9303-f7b3b562cd5b"", ""name"": ""8gb/256ssd g6 i5 8th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 630,Hp elitebook 630 16gb 512ssd g10 i7 13th gen,Hp,133000.0,159500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/elitebook 630 g10.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""9962e93a-e970-4552-b20b-537dfe4a3866"", ""name"": ""16gb 512ssd g10 i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell latitude 5421,Dell latitude 5421  16gb/512ssd i5 11th gen,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5421 i5 11th gen.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""f718bdfb-91c5-4dc6-aa0f-368aa7db8ade"", ""name"": ""16gb/512ssd i5 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell latitude 9520,Dell latitude 9520 16gb/512ssd  i7 11th gen,Dell,72000.0,86500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell latitude 9520 i7 11th gen.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""994ef299-2aa4-4cfe-a95d-fbef0ff98de2"", ""name"": ""16gb/512ssd  i7 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp victus 15,Hp victus 15 16gb/512ssd 12th gen,Hp,115000.0,138000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp victus 15.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""ecafd487-29cd-4cd3-a5aa-713915e7b4f2"", ""name"": ""16gb/512ssd 12th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell xps 13 9305,Dell xps 13 9305 8gb/256ssd  i5 11th gen,Dell,80500.0,96500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell xps 13 9305.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""e8abbc0f-5617-470a-8a06-29a0a9c196dc"", ""name"": ""8gb/256ssd  i5 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell xps 7590,"Dell xps 7590 8gb/256 ssd i7 9th gen,",Dell,80000.0,96000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell xps 7590.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""2b02af11-dcfa-407b-bc34-9bb187cdb693"", ""name"": ""8gb/256 ssd i7 9th gen,"", ""priceOffset"": 0.0, ""stock"": 5}]"
1030 g8,1030 g8,Generic,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g8.jfif,{},"[{""id"": ""704817f3-52db-4b01-beb7-d833e9d96e63"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 1030 g3,Hp 1030 g3,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 1030 g3.jfif,{},"[{""id"": ""b003aec4-eced-47a1-a394-6b3710b716a8"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 830 g7 i5 10th,Hp 830 g7 i5 10th,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g7 i5 10th.jfif,"{""Processor"": ""Intel Core i5""}","[{""id"": ""132657d9-aab2-4030-820e-1a6e2f1a7a8d"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 840 g7 i7,Hp 840 g7 i7,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 840 g7 i7.jfif,"{""Processor"": ""Intel Core i7""}","[{""id"": ""db96541e-1eb7-4337-8893-273097a4a4df"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp pavillion,Hp pavillion,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp pavillion.jfif,{},"[{""id"": ""fe355e13-d714-44e6-91ab-bb8f2ce59546"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Lenovo 390,Lenovo 390,Lenovo,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo 390.jfif,{},"[{""id"": ""c4310da1-67d3-447e-adbd-188cfea60c50"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
