name,description,brand,price,compareAtPrice,stock,categoryName,imageUrls,specs,variants
Hp 830 g6,Hp 830 g6 i5 8th gen 8gb 256gb touch x360,Hp,37000.0,44500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g6 i5 8th gen 8gb 256gb.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""e4dbf9f6-652f-4116-9106-7220fde86ab8"", ""name"": ""i5 8th gen 8gb 256gb touch x360"", ""priceOffset"": 0.0, ""stock"": 5}]"
hp 830 G5,hp 830 G5 i5 8th gen8/256 SSD,Hp,30000.0,36000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 830 G5 i5 8th.jfif,"{""Processor"": ""Intel Core i5"", ""Storage"": ""256GB""}","[{""id"": ""e0dd51c2-ae21-4284-884c-cc3500f8e4f5"", ""name"": ""i5 8th gen8/256 SSD"", ""priceOffset"": 0.0, ""stock"": 5}]"
11g4,11g4 core i5 8ram 256gb,Generic,24000.0,29000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/640 g4.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB""}","[{""id"": ""9a488978-3818-4df4-9ff9-6a21c610a4d1"", ""name"": ""core i5 8ram 256gb"", ""priceOffset"": 0.0, ""stock"": 5}]"
t490s,t490s i7 8th gen 16gb 512gb non,Generic,36000.0,43000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB""}","[{""id"": ""0a565acb-8ca9-42d0-a62e-edf9b7365fd1"", ""name"": ""i7 8th gen 16gb 512gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T480s,T480s i7 8th gen 16gb 256gb touch,Generic,26000.0,31000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T480s core i5 8gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Touchscreen"": ""Yes"", ""Storage"": ""256GB""}","[{""id"": ""e8b8e42c-2b43-41bc-b612-122617d40e96"", ""name"": ""i7 8th gen 16gb 256gb touch"", ""priceOffset"": 11000.0, ""stock"": 5}, {""id"": ""e07e7fe1-999b-4d9c-adb8-4f84871dfe30"", ""name"": ""i7 8th gen 16gb 256gb non"", ""priceOffset"": 7000.0, ""stock"": 5}, {""id"": ""4e70ddda-ec1e-4bd6-b133-6d23b8034c49"", ""name"": ""core i5 8gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""20b24206-a577-45bf-9c8d-99b073951b3b"", ""name"": ""core i5 8gen 8ram 256ssd touch"", ""priceOffset"": 6000.0, ""stock"": 5}]"
T490s,T490s i7 16gb 256gb non,Generic,34000.0,41000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB""}","[{""id"": ""791984c4-4c51-421a-b556-6ed316c8533d"", ""name"": ""i7 16gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T460s,T460s i5 6th gen 8ram 256ssd,Generic,22500.0,27000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T460s i5 6th gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""41e777f9-6f02-44cb-994f-4e58b45e251b"", ""name"": ""i5 6th gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
T470s,T470s i5 8ram 256ssd,Generic,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T470s i5 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""c2db8c24-238d-4140-ba3f-7b6357efd043"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7280,Dell 7280 i5 8ram 256ssd,Dell,22000.0,26500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7280 i5 6th gen 8gb 256gb touch.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""261744db-fffb-4e5f-859d-38ac030a05d8"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""b3965e39-6c36-40a5-ade5-b51fd51077f2"", ""name"": ""i5 6th gen 8gb 256gb touch"", ""priceOffset"": 2500.0, ""stock"": 5}]"
Dell 7390,Dell 7390 i5 8th gen 8gb 256gb non,Dell,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7390 i5 8th gen 8gb 256gb non.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB""}","[{""id"": ""dc9ce2ca-17fd-4220-b7b1-26fbb532f901"", ""name"": ""i5 8th gen 8gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
DELL PRECISION 5530 WORKSTATION,DELL PRECISION 5530 WORKSTATION 16GB/512SSD,Dell,51000.0,61000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""c5b024de-eecc-4915-aa9b-41c2f71e7cce"", ""name"": ""16GB/512SSD"", ""priceOffset"": 0.0, ""stock"": 5}]"
hp elitebook 840 g8,hp elitebook 840 g8 i5 11th generation 8/256,Hp,39000.0,47000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g8.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""a5dc4100-02eb-47f0-bf9c-74bc6293b70d"", ""name"": ""i5 11th generation 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp probook 440 g10,Hp probook 440 g10 i7 13th gen,Hp,122000.0,146500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/440 g10.jfif,"{""Processor"": ""Intel Core i7""}","[{""id"": ""aa396d6e-d073-46ea-8075-7d13ec843f08"", ""name"": ""i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 860 G10,Hp elitebook 860 G10 16gb/512ssd,Hp,140000.0,168000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 860 g10.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""d0da30a7-9ff6-4982-b56c-43b2c21a538b"", ""name"": ""16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7440,Dell 7440 16gb/256ssd i7 13th gen,Dell,220000.0,264000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7440.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""1e24661a-ed12-4c35-a5d2-1ca9e0a68c99"", ""name"": ""16gb/256ssd i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7420,Dell 7420 8gb/256ssd i7 11th gen,Dell,30000.0,36000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7420.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""f2c59286-4ff4-4180-9deb-cae5a6b6e2e9"", ""name"": ""8gb/256ssd i7 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp  1030,Hp  1030 8gb/512ssd g2  i5 7th,Hp,45000.0,54000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""512GB""}","[{""id"": ""c8d54fea-c24d-44d4-8d61-0b7eff6f496f"", ""name"": ""8gb/512ssd g2  i5 7th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 3450,Dell 3450 16gb/512ssd  i7 13th gen,Dell,13000.0,15500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 3450.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""c59799f0-ef03-4175-966e-d812b5ee343d"", ""name"": ""16gb/512ssd  i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7400,Dell 7400 8gb/256ssd  i5 8th,Dell,39000.0,47000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7400.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""01cf99b2-3d75-4052-a08a-628b15e92ce1"", ""name"": ""8gb/256ssd  i5 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7320,Dell 7320 16gb 512ssd  i7 11th,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7320.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""6352a54b-328b-401a-9db1-c8a1fc431d9e"", ""name"": ""16gb 512ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Lenovo T 14s,Lenovo T 14s i7 12th 16gb/512ssd,Lenovo,170000.0,204000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo t14s.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""24565605-e139-4e34-a3f7-9ec376a42209"", ""name"": ""i7 12th 16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp pavilion 15,Hp pavilion 15 16gb/256ssd,Hp,70000.0,84000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp victus 15.jfif,"{""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""25652a3c-b18f-488e-ac43-4eded4f42673"", ""name"": ""16gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5540,Dell precision 5540 16gb/512ssd i7 8th,Dell,80000.0,96000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision5540.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""7870562b-c372-4dc1-80a9-841253ae2931"", ""name"": ""16gb/512ssd i7 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5420,Dell 5420 16gb/256ssd  i7 11th,Dell,40000.0,48000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5420.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""c05927e8-54a8-4263-8601-37acc5c0b8d4"", ""name"": ""16gb/256ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5550,Dell precision 5550  16gb/512ssd i7 10 th,Dell,72000.0,86500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5550.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""e2e4f922-4c32-41eb-b53c-0ea8cd448601"", ""name"": ""16gb/512ssd i7 10 th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5410,Dell 5410 16gb/256ssd i5 10th,Dell,31000.0,37000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5410.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""7ae68ddf-eef4-490b-8064-d556101f39aa"", ""name"": ""16gb/256ssd i5 10th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 3581,Dell precision 3581  16gb/256ssd i7 13th,Dell,86000.0,103000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""256GB""}","[{""id"": ""5b5f13b9-cbcc-43e7-a3be-3ddf916dd8e7"", ""name"": ""16gb/256ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7450,Dell 7450 8gb/500gb i5,Dell,28000.0,33500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7450.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""500GB""}","[{""id"": ""2c17b7d7-db64-44c7-9bb6-707a7e9f6978"", ""name"": ""8gb/500gb i5"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp omen 16,Hp omen 16  16gb/1TB ssd i7 13th,Hp,150000.0,180000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp omen 16.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""1GB""}","[{""id"": ""11cf31d6-9273-4d4e-b878-041d8555b683"", ""name"": ""16gb/1TB ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp envy 13,Hp envy 13 8gb/256ssd,Hp,115000.0,138000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp envy 13.jfif,"{""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""0f3231c3-96c9-4a84-9210-1db282b6437d"", ""name"": ""8gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Lenovo t15p,Lenovo t15p  8gb/256ssd i7 11th,Lenovo,55000.0,66000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo t15p.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""704e3c5e-e84f-4027-94ee-ccf495f17028"", ""name"": ""8gb/256ssd i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5320,Dell 5320 8gb/256ssd  touch i5 11th,Dell,35000.0,42000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5320  i5 11gen.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Touchscreen"": ""Yes""}","[{""id"": ""d73d23f4-4a19-419f-bdbe-431a4b1e3d21"", ""name"": ""8gb/256ssd  touch i5 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp probook 435,Hp probook 435 16gb/512ssd  g7 amd ryzen 7 10th,Hp,45000.0,54000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/probook 435 g7.jfif,"{""Processor"": ""AMD Ryzen 7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""5b802764-da2a-4deb-a56f-77ea5f0708e3"", ""name"": ""16gb/512ssd  g7 amd ryzen 7 10th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7430,Dell 7430 i7 12th  8gb/256ssd,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7430.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""644657b1-b67f-420e-aeb8-0dab9897681a"", ""name"": ""i7 12th  8gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 1030,Hp elitebook 1030 8gb/256ssd g3 i5 8th,Hp,36000.0,43000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""3e2039c3-c039-4863-802f-3754c4510834"", ""name"": ""8gb/256ssd g3 i5 8th"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""d1f3e9d6-15ea-461e-90f6-f71055712607"", ""name"": ""8gb/256ssd g8 i5 11th gen"", ""priceOffset"": 8000.0, ""stock"": 5}]"
Hp probook 450,Hp probook 450  8gb/256ssd g6 i5 8th gen,Hp,25000.0,30000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp probook 450 g6.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""cb471edd-5474-42d2-bf58-998789e7592a"", ""name"": ""8gb/256ssd g6 i5 8th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 630,Hp elitebook 630 16gb 512ssd g10 i7 13th gen,Hp,133000.0,159500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/elitebook 630 g10.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""721d8cfe-2b4e-4721-86a7-2d0b57c097ea"", ""name"": ""16gb 512ssd g10 i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell latitude 5421,Dell latitude 5421  16gb/512ssd i5 11th gen,Dell,60000.0,72000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5421 i5 11th gen.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""e6fe61d0-de5b-4a96-89b0-e231669de42e"", ""name"": ""16gb/512ssd i5 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell latitude 9520,Dell latitude 9520 16gb/512ssd  i7 11th gen,Dell,72000.0,86500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell latitude 9520 i7 11th gen.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""aff92b32-f545-43cd-ac8a-1e3864541a03"", ""name"": ""16gb/512ssd  i7 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp victus 15,Hp victus 15 16gb/512ssd 12th gen,Hp,115000.0,138000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp victus 15.jfif,"{""RAM"": ""16GB"", ""Storage"": ""512GB""}","[{""id"": ""26f4cb91-9bae-4a3d-999d-a6c98bfc8220"", ""name"": ""16gb/512ssd 12th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell xps 13 9305,Dell xps 13 9305 8gb/256ssd  i5 11th gen,Dell,80500.0,96500,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell xps 13 9305.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""bece4e7d-4613-4818-80e4-0cdaf1019b74"", ""name"": ""8gb/256ssd  i5 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell xps 7590,"Dell xps 7590 8gb/256 ssd i7 9th gen,",Dell,80000.0,96000,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell xps 7590.jfif,"{""Processor"": ""Intel Core i7"", ""RAM"": ""8GB"", ""Storage"": ""256GB""}","[{""id"": ""d82f52fb-93ed-442a-814a-131e5e3d4101"", ""name"": ""8gb/256 ssd i7 9th gen,"", ""priceOffset"": 0.0, ""stock"": 5}]"
1030 g8,1030 g8,Generic,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g8.jfif,"{""Processor"": ""Intel Core i5 11th Gen"", ""RAM"": ""16GB"", ""Storage"": ""512GB SSD"", ""Touchscreen"": ""Yes""}","[{""id"": ""ea75b26e-d514-489d-a747-c4b69ea7070a"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 1030 g3,Hp 1030 g3,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 1030 g3.jfif,"{""Processor"": ""Intel Core i5 8th Gen"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD"", ""Touchscreen"": ""Yes""}","[{""id"": ""5bbb0dc0-3d91-4e32-a200-a88e6dd27496"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 830 g7 i5 10th,Hp 830 g7 i5 10th,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 830 g7 i5 10th.jfif,"{""Processor"": ""Intel Core i5""}","[{""id"": ""5fdf3d82-a052-4e54-bce9-8c814ebe4d67"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp 840 g7 i7,Hp 840 g7 i7,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Hp 840 g7 i7.jfif,"{""Processor"": ""Intel Core i7""}","[{""id"": ""f57f2bfd-5bc6-44c8-b22a-879f8c858c36"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Hp pavillion,Hp pavillion,Hp,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp pavillion.jfif,"{""Processor"": ""Intel Core i5"", ""RAM"": ""8GB"", ""Storage"": ""512GB SSD""}","[{""id"": ""2f8d1df1-4a4d-4c39-9853-1f3ba4703b78"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
Lenovo 390,Lenovo 390,Lenovo,0.0,0.0,15,Laptops,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo 390.jfif,"{""Processor"": ""Intel Core i5 8th Gen"", ""RAM"": ""8GB"", ""Storage"": ""256GB SSD""}","[{""id"": ""47fdec87-b922-4d7d-9148-3ccd9b42d4b2"", ""name"": ""Standard"", ""priceOffset"": 0, ""stock"": 5}]"
